timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664892166883,40,Get User by ID,200,OK,stress 1-20,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,40,0,0
1664892168647,157,Get Users,200,OK,stress 1-21,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,157,0,109
1664892168804,36,Delete User,200,OK,stress 1-21,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664892168840,35,Get User by ID,200,OK,stress 1-21,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664892170646,145,Get Users,200,OK,stress 1-22,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,145,0,108
1664892170791,35,Delete User,200,OK,stress 1-22,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,35,0,0
1664892170826,36,Get User by ID,200,OK,stress 1-22,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,36,0,0
1664892172646,213,Get Users,200,OK,stress 1-23,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,213,0,160
1664892172860,52,Delete User,200,OK,stress 1-23,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,52,0,0
1664892172912,53,Get User by ID,200,OK,stress 1-23,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,53,0,0
1664892174646,169,Get Users,200,OK,stress 1-24,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,169,0,119
1664892174815,39,Delete User,200,OK,stress 1-24,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,39,0,0
1664892174854,39,Get User by ID,200,OK,stress 1-24,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,39,0,0
1664892176647,172,Get Users,200,OK,stress 1-25,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,172,0,122
1664892176819,40,Delete User,200,OK,stress 1-25,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,40,0,0
1664892176860,39,Get User by ID,200,OK,stress 1-25,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,39,0,0
