timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664891516036,35,Get User by ID,200,OK,endurance 1-21,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664891517869,160,Get Users,200,OK,endurance 1-22,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,160,0,111
1664891518029,36,Delete Users,200,OK,endurance 1-22,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,36,0,0
1664891518065,35,Get User by ID,200,OK,endurance 1-22,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,35,0,0
1664891519855,149,Get Users,200,OK,endurance 1-23,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,149,0,112
1664891520005,35,Delete Users,200,OK,endurance 1-23,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,35,0,0
1664891520041,39,Get User by ID,200,OK,endurance 1-23,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,39,0,0
1664891521854,155,Get Users,200,OK,endurance 1-24,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,155,0,109
1664891522009,35,Delete Users,200,OK,endurance 1-24,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,35,0,0
1664891522044,36,Get User by ID,200,OK,endurance 1-24,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,36,0,0
1664891523854,144,Get Users,200,OK,endurance 1-25,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,144,0,109
1664891523998,36,Delete Users,200,OK,endurance 1-25,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,36,0,0
1664891524034,40,Get User by ID,200,OK,endurance 1-25,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,40,0,0
1664891525855,153,Get Users,200,OK,endurance 1-26,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,153,0,108
1664891526009,35,Delete Users,200,OK,endurance 1-26,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664891526045,35,Get User by ID,200,OK,endurance 1-26,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664891527854,152,Get Users,200,OK,endurance 1-27,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,152,0,108
1664891528007,34,Delete Users,200,OK,endurance 1-27,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,34,0,0
1664891528041,35,Get User by ID,200,OK,endurance 1-27,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,35,0,0
1664891529855,169,Get Users,200,OK,endurance 1-28,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,169,0,130
1664891530024,39,Delete Users,200,OK,endurance 1-28,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,39,0,0
1664891530063,42,Get User by ID,200,OK,endurance 1-28,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,42,0,0
1664891531854,158,Get Users,200,OK,endurance 1-29,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,158,0,111
1664891532013,36,Delete Users,200,OK,endurance 1-29,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,36,0,0
1664891532050,35,Get User by ID,200,OK,endurance 1-29,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,35,0,0
1664891533855,157,Get Users,200,OK,endurance 1-30,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,157,0,110
1664891534013,36,Delete Users,200,OK,endurance 1-30,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664891534049,36,Get User by ID,200,OK,endurance 1-30,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,36,0,0
